ProductID,Date,SalesVolume,SalesValue,StoreCode,StoreWarehouse,Currency
Qcfv-0534,2022-01-05,4,992.54,3,3,GBP
ByEE-7591,2022-01-05,7,3762.26,4,4,GBP
uaKQ-3184,2022-01-05,9,3739.83,4,4,EUR
KaAC-7684,2022-01-05,0,0.0,1,1,GBP
yNlO-5615,2022-01-05,6,1764.76,2,2,EUR
ZmiX-0179,2022-01-05,3,285.08,2,2,USD
KjCa-8653,2022-01-05,3,1743.25,1,1,USD
YQtf-4263,2022-01-05,9,1585.62,2,2,EUR
jpYY-1718,2022-01-05,0,0.0,2,2,USD
jHXL-6684,2022-01-05,5,4685.97,1,1,USD
PtAZ-7396,2022-01-05,5,6084.3,2,4,GBP
qJVw-4883,2022-01-05,6,3480.07,2,4,EUR
xPlc-7505,2022-01-05,0,0.0,2,2,USD
ffQc-3545,2022-01-05,5,1655.55,4,4,USD
ENPS-8428,2022-01-05,1,44.1,1,1,USD
ykBI-9130,2022-01-05,0,0.0,2,2,GBP
Uxje-5116,2022-01-05,7,122.79,3,3,EUR
cZvj-4585,2022-01-05,1,759.89,4,4,GBP
pSMh-5512,2022-01-05,0,0.0,2,2,GBP
rPXg-4909,2022-01-05,4,2189.42,1,1,GBP
gceD-3109,2022-01-05,4,3907.0,1,1,GBP
iENE-7522,2022-01-05,10,5570.51,3,3,EUR
nOVR-9039,2022-01-05,9,4696.43,4,4,USD
TmyU-6402,2022-01-05,4,2234.32,3,3,EUR
TNhb-4983,2022-01-06,10,4518.16,4,3,EUR
EeGw-2311,2022-01-06,8,5809.48,3,1,USD
TMCG-0242,2022-01-06,2,428.35,3,3,EUR
gIiQ-2116,2022-01-06,3,601.18,1,1,EUR
cJWa-0807,2022-01-06,3,1356.28,4,4,GBP
lWZz-9346,2022-01-06,0,0.0,1,4,GBP
gRXB-6769,2022-01-06,2,1381.85,2,2,GBP
FHDB-7612,2022-01-06,10,5160.48,1,1,EUR
PrAk-5848,2022-01-06,1,1053.35,1,2,GBP
aBYF-1453,2022-01-06,6,280.12,4,4,USD
PZkY-5733,2022-01-06,10,10073.38,4,4,EUR
MFjW-4530,2022-01-06,8,9084.68,2,2,USD
KnIO-4202,2022-01-06,9,5040.11,3,3,GBP
XuQi-1451,2022-01-06,7,1011.75,1,1,EUR
BXBD-2124,2022-01-06,2,1085.97,3,3,USD
hQOf-3394,2022-01-06,1,585.46,1,1,USD
zaCb-2951,2022-01-06,5,86.08,1,1,GBP
hYGp-7829,2022-01-06,10,6888.92,1,1,EUR
tAWl-3059,2022-01-06,3,3053.29,3,3,EUR
lmCx-8612,2022-01-06,4,2850.14,1,1,USD
cNHs-9823,2022-01-06,9,7085.83,1,1,GBP
JUty-1496,2022-01-06,5,5252.6,4,4,GBP
UuJy-2778,2022-01-06,7,787.0,3,3,EUR
gjvV-5791,2022-01-06,8,1294.86,3,3,EUR
suOu-7663,2022-01-06,3,2614.21,2,2,USD
cYGL-4043,2022-01-06,4,1947.88,2,2,EUR
IFMD-9485,2022-01-06,10,5334.36,1,1,USD
ieuz-8185,2022-01-06,10,5436.56,1,1,EUR
CfGy-8724,2022-01-06,4,2469.49,1,2,GBP
JkYE-9181,2022-01-06,7,2322.39,2,2,EUR
RfpW-0883,2022-01-06,10,2163.04,3,3,GBP
xbeQ-5457,2022-01-06,8,7032.59,3,3,GBP
QFlZ-8238,2022-01-06,1,107.26,3,3,GBP
gyuN-0507,2022-01-06,2,1354.53,1,3,GBP
fUTs-1829,2022-01-06,4,3804.92,2,3,GBP
QIDP-4657,2022-01-06,6,4569.79,1,1,EUR
DhcP-9264,2022-01-06,10,594.68,2,4,GBP
JezU-6048,2022-01-06,4,2590.18,1,1,GBP
tkLW-4029,2022-01-06,6,284.98,2,1,USD
joyz-4282,2022-01-06,7,5148.64,4,4,GBP
kesf-3214,2022-01-06,1,471.13,2,2,GBP
PjPH-0464,2022-01-06,10,949.27,4,4,EUR
iSdd-1425,2022-01-06,9,5220.96,3,3,EUR
FqqV-5844,2022-01-06,3,1874.47,1,1,EUR
dbQE-0005,2022-01-06,10,1576.74,2,2,GBP
oLnE-4952,2022-01-06,2,2040.65,2,3,EUR
vBQD-6291,2022-01-06,5,2247.29,2,2,EUR
vsRH-2960,2022-01-06,1,429.27,1,1,EUR
CqnW-1495,2022-01-06,4,4305.2,1,1,GBP
VssK-1055,2022-01-06,1,776.69,1,1,GBP
JRVf-4313,2022-01-06,8,2960.97,3,3,EUR
GSmB-5775,2022-01-06,6,1416.17,3,3,GBP
BvMp-9178,2022-01-06,1,371.07,4,2,GBP
JEDL-6798,2022-01-06,1,1162.67,3,3,EUR
olFd-0300,2022-01-06,1,332.31,4,4,USD
fboh-5937,2022-01-06,1,1238.43,2,2,GBP
Qudx-2448,2022-01-06,3,443.11,1,1,USD
pFXC-0459,2022-01-06,2,1770.5,4,4,GBP
itrC-5597,2022-01-06,6,4698.18,4,4,USD
Sxre-2030,2022-01-06,4,4655.89,1,4,GBP
QuUl-8749,2022-01-06,2,2243.88,3,3,EUR
tyeC-2254,2022-01-06,10,5203.91,2,2,GBP
srps-7972,2022-01-06,0,0.0,3,3,GBP
xLCp-0759,2022-01-06,4,2814.66,3,3,GBP
qdZH-9877,2022-01-06,2,2146.1,4,4,USD
Pwga-7746,2022-01-06,3,396.21,3,3,GBP
nmSW-6668,2022-01-06,2,143.95,4,4,EUR
pQxM-8871,2022-01-06,3,1779.53,2,2,GBP
EmjK-9178,2022-01-06,4,1807.44,4,4,USD
bhAn-0398,2022-01-06,2,796.29,3,3,USD
mKgk-2456,2022-01-06,0,0.0,4,4,GBP
iANi-3516,2022-01-06,0,0.0,2,2,EUR
mgMq-8367,2022-01-06,1,242.9,1,1,GBP
gipK-3736,2022-01-06,6,5660.28,2,4,GBP
Qckn-7988,2022-01-06,6,2705.82,2,2,EUR
XXGf-8148,2022-01-06,5,3529.13,2,2,USD
Qcfv-0534,2022-01-06,1,216.43,1,1,USD
ByEE-7591,2022-01-06,0,0.0,3,3,EUR
uaKQ-3184,2022-01-06,6,2686.05,4,4,USD
KaAC-7684,2022-01-06,1,803.2,3,3,GBP
yNlO-5615,2022-01-06,1,323.8,1,1,GBP
ZmiX-0179,2022-01-06,4,365.09,1,1,GBP
KjCa-8653,2022-01-06,1,653.4,1,1,EUR
YQtf-4263,2022-01-06,2,406.41,4,4,USD
jpYY-1718,2022-01-06,8,255.81,1,4,USD
jHXL-6684,2022-01-06,5,5033.02,1,1,USD
PtAZ-7396,2022-01-06,10,11627.84,1,1,USD
qJVw-4883,2022-01-06,0,0.0,3,3,EUR
xPlc-7505,2022-01-06,0,0.0,1,4,USD
ffQc-3545,2022-01-06,2,661.27,4,4,GBP
ENPS-8428,2022-01-06,1,45.3,4,2,USD
ykBI-9130,2022-01-06,3,294.91,4,4,USD
Uxje-5116,2022-01-06,8,141.82,1,1,EUR
cZvj-4585,2022-01-06,8,5674.29,4,4,EUR
pSMh-5512,2022-01-06,5,4706.35,3,3,EUR
rPXg-4909,2022-01-06,6,3668.86,1,1,GBP
gceD-3109,2022-01-06,10,9027.2,3,3,EUR
iENE-7522,2022-01-06,1,572.75,3,3,EUR
nOVR-9039,2022-01-06,3,1803.88,2,2,USD
TmyU-6402,2022-01-06,7,3528.86,4,1,GBP
TNhb-4983,2022-01-07,6,2641.19,3,3,GBP
EeGw-2311,2022-01-07,1,772.76,4,4,GBP
TMCG-0242,2022-01-07,10,2038.12,2,3,GBP
gIiQ-2116,2022-01-07,7,1416.15,4,4,USD
cJWa-0807,2022-01-07,4,1617.83,3,3,USD
lWZz-9346,2022-01-07,7,1437.25,2,2,EUR
gRXB-6769,2022-01-07,9,6402.59,1,1,GBP
FHDB-7612,2022-01-07,3,1397.63,3,3,GBP
PrAk-5848,2022-01-07,4,4664.69,3,3,EUR
aBYF-1453,2022-01-07,2,86.23,2,3,USD
PZkY-5733,2022-01-07,4,4271.18,3,3,GBP
MFjW-4530,2022-01-07,4,4460.19,1,4,USD
KnIO-4202,2022-01-07,2,1118.43,1,1,GBP
XuQi-1451,2022-01-07,8,1219.0,2,2,GBP
BXBD-2124,2022-01-07,3,1517.46,3,3,GBP
hQOf-3394,2022-01-07,0,0.0,4,4,GBP
zaCb-2951,2022-01-07,9,153.41,1,1,USD
hYGp-7829,2022-01-07,7,5251.63,4,4,GBP
tAWl-3059,2022-01-07,9,9418.09,2,4,GBP
lmCx-8612,2022-01-07,2,1322.66,1,1,EUR
cNHs-9823,2022-01-07,6,4169.77,4,4,EUR
JUty-1496,2022-01-07,1,1127.59,1,1,GBP
UuJy-2778,2022-01-07,3,345.14,3,3,USD
gjvV-5791,2022-01-07,0,0.0,4,4,GBP
suOu-7663,2022-01-07,9,7735.97,2,4,EUR
cYGL-4043,2022-01-07,7,3564.72,3,3,GBP
IFMD-9485,2022-01-07,7,3699.56,3,3,EUR
ieuz-8185,2022-01-07,0,0.0,4,4,USD
CfGy-8724,2022-01-07,6,4074.56,1,3,USD
JkYE-9181,2022-01-07,4,1282.31,2,2,USD
RfpW-0883,2022-01-07,6,1164.79,1,1,EUR
xbeQ-5457,2022-01-07,10,10132.68,3,3,USD
QFlZ-8238,2022-01-07,7,771.82,3,3,EUR
gyuN-0507,2022-01-07,5,3041.75,2,2,USD
fUTs-1829,2022-01-07,10,8708.73,4,4,EUR
QIDP-4657,2022-01-07,1,857.86,4,4,GBP
DhcP-9264,2022-01-07,9,516.53,2,2,EUR
JezU-6048,2022-01-07,1,703.53,2,2,USD
tkLW-4029,2022-01-07,4,199.17,2,2,EUR
joyz-4282,2022-01-07,5,3678.7,4,4,EUR
kesf-3214,2022-01-07,10,5024.58,4,4,USD
PjPH-0464,2022-01-07,7,618.4,3,3,USD
iSdd-1425,2022-01-07,10,5562.7,4,4,EUR
FqqV-5844,2022-01-07,1,624.24,1,1,EUR
dbQE-0005,2022-01-07,2,303.83,4,4,GBP
oLnE-4952,2022-01-07,5,4704.22,4,2,USD
vBQD-6291,2022-01-07,9,3660.93,2,2,EUR
vsRH-2960,2022-01-07,1,406.17,3,1,EUR
CqnW-1495,2022-01-07,7,8024.21,3,3,EUR
VssK-1055,2022-01-07,5,4079.53,1,4,EUR
JRVf-4313,2022-01-07,9,3515.52,2,1,USD
GSmB-5775,2022-01-07,10,2590.34,1,1,EUR
BvMp-9178,2022-01-07,8,2623.43,4,4,EUR
JEDL-6798,2022-01-07,5,5872.5,4,4,USD
olFd-0300,2022-01-07,4,1467.32,3,3,EUR
fboh-5937,2022-01-07,9,9522.06,1,1,GBP
Qudx-2448,2022-01-07,2,301.54,2,2,GBP
pFXC-0459,2022-01-07,4,3284.84,2,2,EUR
itrC-5597,2022-01-07,7,5430.68,4,4,EUR
Sxre-2030,2022-01-07,6,6738.54,4,4,GBP
QuUl-8749,2022-01-07,1,1159.34,3,3,EUR
tyeC-2254,2022-01-07,1,506.04,1,1,EUR
srps-7972,2022-01-07,8,2177.92,3,3,EUR
xLCp-0759,2022-01-07,4,2597.79,3,4,USD
qdZH-9877,2022-01-07,4,4895.71,3,3,GBP
Pwga-7746,2022-01-07,8,1110.69,2,4,EUR
nmSW-6668,2022-01-07,10,695.67,3,3,USD
pQxM-8871,2022-01-07,2,1295.63,1,1,GBP
EmjK-9178,2022-01-07,6,2444.39,3,1,USD
bhAn-0398,2022-01-07,4,1475.37,3,3,EUR
mKgk-2456,2022-01-07,10,8795.01,1,1,EUR
iANi-3516,2022-01-07,7,3008.88,1,1,EUR
mgMq-8367,2022-01-07,7,1629.91,2,2,GBP
gipK-3736,2022-01-07,6,5735.08,4,4,GBP
Qckn-7988,2022-01-07,5,2467.97,4,4,EUR
XXGf-8148,2022-01-07,9,6223.54,2,2,GBP
Qcfv-0534,2022-01-07,7,1657.56,2,3,USD
ByEE-7591,2022-01-07,6,2889.62,3,4,USD
uaKQ-3184,2022-01-07,4,1586.42,1,1,USD
KaAC-7684,2022-01-07,8,6350.82,1,3,USD
yNlO-5615,2022-01-07,2,663.63,3,3,USD
ZmiX-0179,2022-01-07,10,1019.51,4,4,GBP
KjCa-8653,2022-01-07,7,4286.31,2,2,USD
YQtf-4263,2022-01-07,6,1208.91,1,1,GBP
jpYY-1718,2022-01-07,3,88.92,4,3,GBP
jHXL-6684,2022-01-07,4,4042.96,1,1,GBP
PtAZ-7396,2022-01-07,9,9591.86,4,4,USD
qJVw-4883,2022-01-07,1,677.56,1,1,GBP
xPlc-7505,2022-01-07,4,3483.86,4,4,GBP
ffQc-3545,2022-01-07,1,326.21,3,3,USD
ENPS-8428,2022-01-07,4,168.7,1,1,EUR
ykBI-9130,2022-01-07,6,681.62,1,4,GBP
Uxje-5116,2022-01-07,0,0.0,4,4,GBP
cZvj-4585,2022-01-07,4,2795.76,1,1,GBP
pSMh-5512,2022-01-07,10,10707.79,4,4,USD
rPXg-4909,2022-01-07,8,4403.58,1,1,USD
gceD-3109,2022-01-07,0,0.0,4,4,USD
iENE-7522,2022-01-07,9,5483.49,4,4,EUR
nOVR-9039,2022-01-07,1,581.19,4,4,USD
TmyU-6402,2022-01-07,5,2605.09,1,1,EUR
TNhb-4983,2022-01-08,2,912.19,2,2,GBP
EeGw-2311,2022-01-08,2,1569.79,2,2,GBP
TMCG-0242,2022-01-08,5,1053.22,4,4,USD
gIiQ-2116,2022-01-08,1,190.15,3,3,EUR
cJWa-0807,2022-01-08,1,429.37,3,3,USD
lWZz-9346,2022-01-08,1,215.07,3,1,USD
gRXB-6769,2022-01-08,1,727.13,2,2,GBP
FHDB-7612,2022-01-08,8,3950.14,1,1,EUR
PrAk-5848,2022-01-08,3,3213.82,1,1,USD
aBYF-1453,2022-01-08,0,0.0,1,1,GBP
PZkY-5733,2022-01-08,2,2035.34,4,3,USD
MFjW-4530,2022-01-08,6,6229.2,1,1,GBP
KnIO-4202,2022-01-08,6,3450.68,2,2,EUR
XuQi-1451,2022-01-08,3,473.82,3,3,USD
BXBD-2124,2022-01-08,6,3004.66,3,3,GBP
hQOf-3394,2022-01-08,2,1089.87,4,4,EUR
zaCb-2951,2022-01-08,4,62.65,1,1,EUR
hYGp-7829,2022-01-08,8,6075.68,2,2,EUR
tAWl-3059,2022-01-08,2,2158.14,2,2,USD
lmCx-8612,2022-01-08,8,5670.43,4,4,GBP
cNHs-9823,2022-01-08,10,7471.9,4,4,USD
JUty-1496,2022-01-08,6,7233.72,2,2,USD
UuJy-2778,2022-01-08,0,0.0,1,1,GBP
gjvV-5791,2022-01-08,2,320.42,4,4,USD
suOu-7663,2022-01-08,6,5177.14,2,2,USD
cYGL-4043,2022-01-08,0,0.0,3,3,GBP
IFMD-9485,2022-01-08,10,5367.54,1,1,GBP
ieuz-8185,2022-01-08,1,485.71,1,1,GBP
CfGy-8724,2022-01-08,10,6401.81,1,1,EUR
JkYE-9181,2022-01-08,9,3051.99,2,2,USD
RfpW-0883,2022-01-08,3,583.53,2,2,GBP
xbeQ-5457,2022-01-08,9,8463.05,2,2,USD
QFlZ-8238,2022-01-08,4,405.37,4,3,EUR
gyuN-0507,2022-01-08,4,2620.47,3,3,GBP
fUTs-1829,2022-01-08,1,912.42,4,4,GBP
QIDP-4657,2022-01-08,9,6814.9,1,4,USD
DhcP-9264,2022-01-08,5,304.67,3,2,EUR
JezU-6048,2022-01-08,2,1475.27,2,2,EUR
tkLW-4029,2022-01-08,7,351.41,2,2,GBP
joyz-4282,2022-01-08,7,4677.87,2,2,EUR
kesf-3214,2022-01-08,8,4126.17,4,4,USD
PjPH-0464,2022-01-08,10,932.82,1,1,USD
iSdd-1425,2022-01-08,1,602.43,2,2,USD
FqqV-5844,2022-01-08,8,4788.18,1,4,USD
dbQE-0005,2022-01-08,6,1020.01,1,1,GBP
oLnE-4952,2022-01-08,8,7597.47,4,4,EUR
vBQD-6291,2022-01-08,4,1658.76,2,2,EUR
vsRH-2960,2022-01-08,5,1990.83,4,4,GBP
CqnW-1495,2022-01-08,0,0.0,2,2,USD
VssK-1055,2022-01-08,8,6359.27,4,4,GBP
JRVf-4313,2022-01-08,0,0.0,1,1,USD
GSmB-5775,2022-01-08,6,1588.11,2,3,EUR
BvMp-9178,2022-01-08,2,750.67,4,4,USD
JEDL-6798,2022-01-08,8,8494.71,4,4,GBP
olFd-0300,2022-01-08,1,335.27,1,4,USD
fboh-5937,2022-01-08,9,11203.69,1,4,EUR
Qudx-2448,2022-01-08,10,1600.48,1,1,GBP
pFXC-0459,2022-01-08,10,8570.83,3,3,EUR
itrC-5597,2022-01-08,4,2854.26,3,3,EUR
Sxre-2030,2022-01-08,8,9125.18,4,4,GBP
QuUl-8749,2022-01-08,3,3522.8,1,1,EUR
tyeC-2254,2022-01-08,0,0.0,4,4,EUR
srps-7972,2022-01-08,5,1455.05,3,3,USD
xLCp-0759,2022-01-08,5,3557.45,3,4,EUR
qdZH-9877,2022-01-08,2,2288.72,2,2,USD
Pwga-7746,2022-01-08,0,0.0,4,4,EUR
nmSW-6668,2022-01-08,4,314.08,1,1,GBP
pQxM-8871,2022-01-08,4,2431.64,1,1,USD
EmjK-9178,2022-01-08,7,3171.99,2,2,EUR
bhAn-0398,2022-01-08,8,2827.67,1,1,USD
mKgk-2456,2022-01-08,6,5409.85,1,1,GBP
iANi-3516,2022-01-08,1,479.68,2,2,EUR
mgMq-8367,2022-01-08,9,2194.61,4,4,EUR
gipK-3736,2022-01-08,7,6742.32,1,1,GBP
Qckn-7988,2022-01-08,4,1910.5,2,2,EUR
XXGf-8148,2022-01-08,0,0.0,4,4,EUR
Qcfv-0534,2022-01-08,1,221.36,2,2,USD
ByEE-7591,2022-01-08,0,0.0,2,2,USD
uaKQ-3184,2022-01-08,10,4324.05,3,3,USD
KaAC-7684,2022-01-08,3,2256.73,2,2,GBP
yNlO-5615,2022-01-08,1,321.72,2,2,USD
ZmiX-0179,2022-01-08,2,183.23,3,3,USD
KjCa-8653,2022-01-08,8,4624.69,1,1,GBP
YQtf-4263,2022-01-08,3,601.62,2,2,GBP
jpYY-1718,2022-01-08,0,0.0,3,3,USD
jHXL-6684,2022-01-08,6,6306.66,4,4,GBP
PtAZ-7396,2022-01-08,6,6878.92,4,4,USD
qJVw-4883,2022-01-08,7,4115.05,4,4,USD
xPlc-7505,2022-01-08,8,7084.08,4,4,GBP
ffQc-3545,2022-01-08,10,3382.61,1,1,USD
ENPS-8428,2022-01-08,3,131.61,4,4,EUR
ykBI-9130,2022-01-08,6,580.67,3,3,GBP
Uxje-5116,2022-01-08,0,0.0,3,3,GBP
cZvj-4585,2022-01-08,7,4991.58,2,2,EUR
pSMh-5512,2022-01-08,8,7753.05,2,2,USD
rPXg-4909,2022-01-08,3,1870.01,1,1,EUR
gceD-3109,2022-01-08,1,842.95,1,4,GBP
iENE-7522,2022-01-08,2,1179.08,2,4,GBP
nOVR-9039,2022-01-08,2,1185.06,3,3,USD
TmyU-6402,2022-01-08,1,531.32,1,1,GBP
TNhb-4983,2022-01-09,3,1342.55,2,2,GBP
EeGw-2311,2022-01-09,10,6808.61,2,4,EUR
TMCG-0242,2022-01-09,2,440.39,2,1,USD
gIiQ-2116,2022-01-09,6,1157.17,4,4,EUR
cJWa-0807,2022-01-09,10,4397.04,2,2,EUR
lWZz-9346,2022-01-09,3,711.73,2,2,USD
gRXB-6769,2022-01-09,1,713.79,2,2,USD
FHDB-7612,2022-01-09,9,4645.44,2,2,USD
PrAk-5848,2022-01-09,6,6272.64,3,3,GBP
aBYF-1453,2022-01-09,1,51.04,3,3,GBP
PZkY-5733,2022-01-09,4,4253.27,4,1,GBP
MFjW-4530,2022-01-09,3,3183.18,4,4,EUR
KnIO-4202,2022-01-09,10,5216.91,1,1,USD
XuQi-1451,2022-01-09,4,589.9,2,2,EUR
BXBD-2124,2022-01-09,4,2287.72,4,4,GBP
hQOf-3394,2022-01-09,9,5215.23,4,4,EUR
zaCb-2951,2022-01-09,6,101.19,2,2,EUR
hYGp-7829,2022-01-09,10,7677.13,1,2,USD
tAWl-3059,2022-01-09,0,0.0,1,1,GBP
lmCx-8612,2022-01-09,1,673.26,3,3,USD
cNHs-9823,2022-01-09,4,3221.17,1,1,EUR
JUty-1496,2022-01-09,0,0.0,1,1,GBP
UuJy-2778,2022-01-09,1,109.94,3,3,GBP
gjvV-5791,2022-01-09,5,728.98,2,2,EUR
suOu-7663,2022-01-09,2,1655.47,2,1,EUR
cYGL-4043,2022-01-09,5,2664.4,3,3,GBP
IFMD-9485,2022-01-09,5,2579.96,1,1,USD
ieuz-8185,2022-01-09,4,2186.14,1,1,USD
CfGy-8724,2022-01-09,2,1299.61,3,3,GBP
JkYE-9181,2022-01-09,10,3140.22,1,3,USD
RfpW-0883,2022-01-09,9,1893.73,4,4,GBP
xbeQ-5457,2022-01-09,4,3612.43,3,3,GBP
QFlZ-8238,2022-01-09,1,93.51,2,2,USD
gyuN-0507,2022-01-09,9,5747.44,4,4,GBP
fUTs-1829,2022-01-09,4,3572.46,4,4,USD
QIDP-4657,2022-01-09,10,8119.01,2,3,GBP
DhcP-9264,2022-01-09,10,531.42,1,1,EUR
JezU-6048,2022-01-09,5,3717.06,4,4,EUR
tkLW-4029,2022-01-09,1,46.53,3,3,GBP
joyz-4282,2022-01-09,6,4120.89,1,1,USD
kesf-3214,2022-01-09,6,3159.91,4,4,USD
PjPH-0464,2022-01-09,9,881.03,1,1,USD
iSdd-1425,2022-01-09,2,1126.61,3,3,USD
FqqV-5844,2022-01-09,10,5291.93,2,2,GBP
dbQE-0005,2022-01-09,2,291.31,4,4,EUR
oLnE-4952,2022-01-09,9,8400.95,1,1,GBP
vBQD-6291,2022-01-09,7,2957.41,1,1,USD
vsRH-2960,2022-01-09,3,1263.09,1,1,USD
CqnW-1495,2022-01-09,5,5442.77,4,4,EUR
VssK-1055,2022-01-09,4,3234.67,4,4,USD
JRVf-4313,2022-01-09,3,1214.03,4,4,EUR
GSmB-5775,2022-01-09,9,2329.45,3,3,USD
BvMp-9178,2022-01-09,8,2671.92,3,1,EUR
JEDL-6798,2022-01-09,5,5225.15,4,4,USD
olFd-0300,2022-01-09,8,2979.56,4,4,GBP
fboh-5937,2022-01-09,7,7503.21,1,1,EUR
Qudx-2448,2022-01-09,9,1558.99,2,2,EUR
pFXC-0459,2022-01-09,1,839.78,3,1,EUR
itrC-5597,2022-01-09,3,2103.15,2,2,EUR
Sxre-2030,2022-01-09,6,7131.53,1,1,USD
QuUl-8749,2022-01-09,7,7366.09,2,2,EUR
tyeC-2254,2022-01-09,2,1115.4,3,3,USD
srps-7972,2022-01-09,4,1137.7,4,4,EUR
xLCp-0759,2022-01-09,9,6115.12,4,4,EUR
qdZH-9877,2022-01-09,2,2337.44,4,4,EUR
Pwga-7746,2022-01-09,2,283.45,3,3,USD
nmSW-6668,2022-01-09,3,210.78,1,1,USD
pQxM-8871,2022-01-09,8,4698.43,1,1,EUR
EmjK-9178,2022-01-09,1,415.42,1,4,USD
bhAn-0398,2022-01-09,1,374.33,2,2,EUR
mKgk-2456,2022-01-09,2,1876.45,4,4,GBP
iANi-3516,2022-01-09,0,0.0,3,3,USD
mgMq-8367,2022-01-09,8,1782.18,1,1,EUR
gipK-3736,2022-01-09,9,8810.14,4,4,USD
Qckn-7988,2022-01-09,0,0.0,2,2,USD
XXGf-8148,2022-01-09,3,2355.45,1,1,USD
Qcfv-0534,2022-01-09,4,861.64,2,2,USD
ByEE-7591,2022-01-09,4,2023.66,2,2,GBP
uaKQ-3184,2022-01-09,6,2632.55,4,4,GBP
KaAC-7684,2022-01-09,10,7963.29,4,1,GBP
yNlO-5615,2022-01-09,10,3226.1,2,2,EUR
ZmiX-0179,2022-01-09,0,0.0,4,4,USD
KjCa-8653,2022-01-09,5,3275.1,3,2,EUR
YQtf-4263,2022-01-09,0,0.0,2,3,EUR
jpYY-1718,2022-01-09,4,129.68,4,4,USD
jHXL-6684,2022-01-09,2,1945.97,2,2,EUR
PtAZ-7396,2022-01-09,6,6446.57,3,3,USD
qJVw-4883,2022-01-09,8,4875.26,3,3,USD
xPlc-7505,2022-01-09,5,4614.57,3,2,GBP
ffQc-3545,2022-01-09,7,2381.33,3,3,EUR
ENPS-8428,2022-01-09,6,279.18,4,4,USD
ykBI-9130,2022-01-09,10,1080.8,2,3,GBP
Uxje-5116,2022-01-09,5,88.89,3,3,GBP
cZvj-4585,2022-01-09,2,1358.14,2,1,USD
pSMh-5512,2022-01-09,4,4169.74,3,3,EUR
rPXg-4909,2022-01-09,8,4419.7,2,2,USD
gceD-3109,2022-01-09,3,2508.71,1,1,GBP
iENE-7522,2022-01-09,7,3911.95,1,1,EUR
nOVR-9039,2022-01-09,3,1525.97,4,3,USD
TmyU-6402,2022-01-09,8,3889.53,2,2,EUR
TNhb-4983,2022-01-10,0,0.0,3,3,GBP
EeGw-2311,2022-01-10,10,7870.19,1,1,GBP
TMCG-0242,2022-01-10,8,1651.0,1,2,GBP
gIiQ-2116,2022-01-10,10,1970.51,2,2,USD
cJWa-0807,2022-01-10,8,3495.82,1,3,USD
lWZz-9346,2022-01-10,3,600.1,4,4,EUR
gRXB-6769,2022-01-10,10,7853.84,2,2,USD
FHDB-7612,2022-01-10,2,923.11,3,2,GBP
PrAk-5848,2022-01-10,5,5174.71,2,3,GBP
aBYF-1453,2022-01-10,5,229.54,1,1,EUR
PZkY-5733,2022-01-10,0,0.0,4,2,GBP
MFjW-4530,2022-01-10,8,9444.78,4,4,USD
KnIO-4202,2022-01-10,5,2815.66,3,3,GBP
XuQi-1451,2022-01-10,8,1227.27,4,3,USD
BXBD-2124,2022-01-10,6,3069.01,4,4,USD
hQOf-3394,2022-01-10,3,1645.12,4,4,GBP
zaCb-2951,2022-01-10,1,15.45,4,4,GBP
hYGp-7829,2022-01-10,4,2655.13,3,3,USD
tAWl-3059,2022-01-10,8,7886.05,3,2,USD
lmCx-8612,2022-01-10,8,5463.14,2,2,GBP
cNHs-9823,2022-01-10,5,4051.6,1,1,USD
JUty-1496,2022-01-10,3,3336.27,4,4,GBP
UuJy-2778,2022-01-10,2,253.12,2,4,GBP
gjvV-5791,2022-01-10,7,1168.68,4,4,GBP
suOu-7663,2022-01-10,10,8655.3,3,3,USD
cYGL-4043,2022-01-10,3,1400.72,1,1,GBP
IFMD-9485,2022-01-10,10,5193.79,2,3,EUR
ieuz-8185,2022-01-10,1,545.07,4,4,GBP
CfGy-8724,2022-01-10,4,2770.62,3,3,GBP
JkYE-9181,2022-01-10,2,590.18,3,3,EUR
RfpW-0883,2022-01-10,5,1050.2,2,2,USD
xbeQ-5457,2022-01-10,0,0.0,3,1,EUR
QFlZ-8238,2022-01-10,0,0.0,1,1,USD
gyuN-0507,2022-01-10,9,5740.66,1,1,GBP
fUTs-1829,2022-01-10,1,900.33,2,2,EUR
QIDP-4657,2022-01-10,1,790.71,1,1,USD
DhcP-9264,2022-01-10,0,0.0,2,2,USD
JezU-6048,2022-01-10,5,3645.39,4,4,USD
tkLW-4029,2022-01-10,2,99.55,2,2,USD
joyz-4282,2022-01-10,5,3764.96,1,1,USD
kesf-3214,2022-01-10,7,3652.38,2,1,EUR
PjPH-0464,2022-01-10,5,468.28,1,4,USD
iSdd-1425,2022-01-10,9,5062.05,3,3,GBP
FqqV-5844,2022-01-10,5,3034.63,1,1,EUR
dbQE-0005,2022-01-10,3,444.74,4,4,EUR
oLnE-4952,2022-01-10,8,7778.05,3,3,EUR
vBQD-6291,2022-01-10,0,0.0,3,3,USD
vsRH-2960,2022-01-10,9,3767.71,4,4,EUR
CqnW-1495,2022-01-10,7,7609.92,1,1,GBP
VssK-1055,2022-01-10,2,1657.44,2,2,EUR
JRVf-4313,2022-01-10,9,3315.45,3,3,EUR
GSmB-5775,2022-01-10,2,500.18,4,4,EUR
BvMp-9178,2022-01-10,9,3394.19,2,2,GBP
