Date,RetailDayOfYear,RetailMonth,RetailYear,RetailWeek,RetailSemester,RetailMonthEnd,RetailWeekEnd,RetailSemesterEnd,IsWeekend,RetailYearStartPrev,MonthName,MonthAbbr
2018-11-12,281,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-13,282,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-14,283,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-15,284,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-16,285,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-17,286,10,2018,41,2,,2018-11-18,2019-02-03,True,2017-02-06,November,Nov
2018-11-18,287,10,2018,41,2,,2018-11-18,2019-02-03,False,2017-02-06,November,Nov
2018-11-19,288,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-20,289,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-21,290,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-22,291,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-23,292,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-24,293,10,2018,42,2,,2018-11-25,2019-02-03,True,2017-02-06,November,Nov
2018-11-25,294,10,2018,42,2,,2018-11-25,2019-02-03,False,2017-02-06,November,Nov
2018-11-26,295,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,November,Nov
2018-11-27,296,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,November,Nov
2018-11-28,297,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,November,Nov
2018-11-29,298,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,November,Nov
2018-11-30,299,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,November,Nov
2018-12-01,300,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,True,2017-02-06,December,Dec
2018-12-02,301,10,2018,43,2,2018-12-02,2018-12-02,2019-02-03,False,2017-02-06,December,Dec
2018-12-03,302,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-04,303,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-05,304,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-06,305,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-07,306,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-08,307,11,2018,44,2,,2018-12-09,2019-02-03,True,2017-02-06,December,Dec
2018-12-09,308,11,2018,44,2,,2018-12-09,2019-02-03,False,2017-02-06,December,Dec
2018-12-10,309,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-11,310,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-12,311,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-13,312,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-14,313,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-15,314,11,2018,45,2,,2018-12-16,2019-02-03,True,2017-02-06,December,Dec
2018-12-16,315,11,2018,45,2,,2018-12-16,2019-02-03,False,2017-02-06,December,Dec
2018-12-17,316,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-18,317,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-19,318,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-20,319,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-21,320,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-22,321,11,2018,46,2,,2018-12-23,2019-02-03,True,2017-02-06,December,Dec
2018-12-23,322,11,2018,46,2,,2018-12-23,2019-02-03,False,2017-02-06,December,Dec
2018-12-24,323,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-25,324,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-26,325,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-27,326,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-28,327,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-29,328,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,True,2017-02-06,December,Dec
2018-12-30,329,11,2018,47,2,2018-12-30,2018-12-30,2019-02-03,False,2017-02-06,December,Dec
2018-12-31,330,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,December,Dec
2019-01-01,331,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,January,Jan
2019-01-02,332,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,January,Jan
2019-01-03,333,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,January,Jan
2019-01-04,334,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,January,Jan
2019-01-05,335,12,2018,48,2,,2019-01-06,2019-02-03,True,2017-02-06,January,Jan
2019-01-06,336,12,2018,48,2,,2019-01-06,2019-02-03,False,2017-02-06,January,Jan
2019-01-07,337,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-08,338,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-09,339,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-10,340,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-11,341,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-12,342,12,2018,49,2,,2019-01-13,2019-02-03,True,2017-02-06,January,Jan
2019-01-13,343,12,2018,49,2,,2019-01-13,2019-02-03,False,2017-02-06,January,Jan
2019-01-14,344,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-15,345,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-16,346,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-17,347,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-18,348,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-19,349,12,2018,50,2,,2019-01-20,2019-02-03,True,2017-02-06,January,Jan
2019-01-20,350,12,2018,50,2,,2019-01-20,2019-02-03,False,2017-02-06,January,Jan
2019-01-21,351,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-22,352,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-23,353,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-24,354,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-25,355,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-26,356,12,2018,51,2,,2019-01-27,2019-02-03,True,2017-02-06,January,Jan
2019-01-27,357,12,2018,51,2,,2019-01-27,2019-02-03,False,2017-02-06,January,Jan
2019-01-28,358,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,January,Jan
2019-01-29,359,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,January,Jan
2019-01-30,360,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,January,Jan
2019-01-31,361,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,January,Jan
2019-02-01,362,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,February,Feb
2019-02-02,363,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,True,2017-02-06,February,Feb
2019-02-03,364,12,2018,52,2,2019-02-03,2019-02-03,2019-02-03,False,2017-02-06,February,Feb
2019-02-04,1,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-05,2,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-06,3,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-07,4,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-08,5,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-09,6,1,2019,1,1,,2019-02-10,2019-08-04,True,2018-02-05,February,Feb
2019-02-10,7,1,2019,1,1,,2019-02-10,2019-08-04,False,2018-02-05,February,Feb
2019-02-11,8,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-12,9,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-13,10,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-14,11,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-15,12,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-16,13,1,2019,2,1,,2019-02-17,2019-08-04,True,2018-02-05,February,Feb
2019-02-17,14,1,2019,2,1,,2019-02-17,2019-08-04,False,2018-02-05,February,Feb
2019-02-18,15,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-19,16,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-20,17,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-21,18,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-22,19,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-23,20,1,2019,3,1,,2019-02-24,2019-08-04,True,2018-02-05,February,Feb
2019-02-24,21,1,2019,3,1,,2019-02-24,2019-08-04,False,2018-02-05,February,Feb
2019-02-25,22,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,February,Feb
2019-02-26,23,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,February,Feb
2019-02-27,24,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,February,Feb
2019-02-28,25,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,February,Feb
2019-03-01,26,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,March,Mar
2019-03-02,27,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,True,2018-02-05,March,Mar
2019-03-03,28,1,2019,4,1,2019-03-03,2019-03-03,2019-08-04,False,2018-02-05,March,Mar
2019-03-04,29,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-05,30,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-06,31,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-07,32,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-08,33,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-09,34,2,2019,5,1,,2019-03-10,2019-08-04,True,2018-02-05,March,Mar
2019-03-10,35,2,2019,5,1,,2019-03-10,2019-08-04,False,2018-02-05,March,Mar
2019-03-11,36,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-12,37,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-13,38,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-14,39,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-15,40,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-16,41,2,2019,6,1,,2019-03-17,2019-08-04,True,2018-02-05,March,Mar
2019-03-17,42,2,2019,6,1,,2019-03-17,2019-08-04,False,2018-02-05,March,Mar
2019-03-18,43,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-19,44,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-20,45,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-21,46,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-22,47,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-23,48,2,2019,7,1,,2019-03-24,2019-08-04,True,2018-02-05,March,Mar
2019-03-24,49,2,2019,7,1,,2019-03-24,2019-08-04,False,2018-02-05,March,Mar
2019-03-25,50,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-03-26,51,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-03-27,52,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-03-28,53,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-03-29,54,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-03-30,55,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,True,2018-02-05,March,Mar
2019-03-31,56,2,2019,8,1,2019-03-31,2019-03-31,2019-08-04,False,2018-02-05,March,Mar
2019-04-01,57,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-02,58,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-03,59,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-04,60,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-05,61,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-06,62,3,2019,9,1,,2019-04-07,2019-08-04,True,2018-02-05,April,Apr
2019-04-07,63,3,2019,9,1,,2019-04-07,2019-08-04,False,2018-02-05,April,Apr
2019-04-08,64,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-09,65,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-10,66,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-11,67,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-12,68,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-13,69,3,2019,10,1,,2019-04-14,2019-08-04,True,2018-02-05,April,Apr
2019-04-14,70,3,2019,10,1,,2019-04-14,2019-08-04,False,2018-02-05,April,Apr
2019-04-15,71,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-16,72,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-17,73,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-18,74,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-19,75,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-20,76,3,2019,11,1,,2019-04-21,2019-08-04,True,2018-02-05,April,Apr
2019-04-21,77,3,2019,11,1,,2019-04-21,2019-08-04,False,2018-02-05,April,Apr
2019-04-22,78,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-23,79,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-24,80,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-25,81,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-26,82,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-27,83,3,2019,12,1,,2019-04-28,2019-08-04,True,2018-02-05,April,Apr
2019-04-28,84,3,2019,12,1,,2019-04-28,2019-08-04,False,2018-02-05,April,Apr
2019-04-29,85,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,April,Apr
2019-04-30,86,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,April,Apr
2019-05-01,87,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,May,May
2019-05-02,88,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,May,May
2019-05-03,89,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,May,May
2019-05-04,90,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,True,2018-02-05,May,May
2019-05-05,91,3,2019,13,1,2019-05-05,2019-05-05,2019-08-04,False,2018-02-05,May,May
2019-05-06,92,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-07,93,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-08,94,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-09,95,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-10,96,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-11,97,4,2019,14,1,,2019-05-12,2019-08-04,True,2018-02-05,May,May
2019-05-12,98,4,2019,14,1,,2019-05-12,2019-08-04,False,2018-02-05,May,May
2019-05-13,99,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-14,100,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-15,101,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-16,102,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-17,103,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-18,104,4,2019,15,1,,2019-05-19,2019-08-04,True,2018-02-05,May,May
2019-05-19,105,4,2019,15,1,,2019-05-19,2019-08-04,False,2018-02-05,May,May
2019-05-20,106,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-21,107,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-22,108,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-23,109,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-24,110,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-25,111,4,2019,16,1,,2019-05-26,2019-08-04,True,2018-02-05,May,May
2019-05-26,112,4,2019,16,1,,2019-05-26,2019-08-04,False,2018-02-05,May,May
2019-05-27,113,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,May,May
2019-05-28,114,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,May,May
2019-05-29,115,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,May,May
2019-05-30,116,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,May,May
2019-05-31,117,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,May,May
2019-06-01,118,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,True,2018-02-05,June,Jun
2019-06-02,119,4,2019,17,1,2019-06-02,2019-06-02,2019-08-04,False,2018-02-05,June,Jun
2019-06-03,120,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-04,121,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-05,122,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-06,123,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-07,124,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-08,125,5,2019,18,1,,2019-06-09,2019-08-04,True,2018-02-05,June,Jun
2019-06-09,126,5,2019,18,1,,2019-06-09,2019-08-04,False,2018-02-05,June,Jun
2019-06-10,127,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-11,128,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-12,129,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-13,130,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-14,131,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-15,132,5,2019,19,1,,2019-06-16,2019-08-04,True,2018-02-05,June,Jun
2019-06-16,133,5,2019,19,1,,2019-06-16,2019-08-04,False,2018-02-05,June,Jun
2019-06-17,134,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-18,135,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-19,136,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-20,137,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-21,138,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-22,139,5,2019,20,1,,2019-06-23,2019-08-04,True,2018-02-05,June,Jun
2019-06-23,140,5,2019,20,1,,2019-06-23,2019-08-04,False,2018-02-05,June,Jun
2019-06-24,141,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-06-25,142,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-06-26,143,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-06-27,144,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-06-28,145,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-06-29,146,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,True,2018-02-05,June,Jun
2019-06-30,147,5,2019,21,1,2019-06-30,2019-06-30,2019-08-04,False,2018-02-05,June,Jun
2019-07-01,148,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-02,149,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-03,150,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-04,151,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-05,152,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-06,153,6,2019,22,1,,2019-07-07,2019-08-04,True,2018-02-05,July,Jul
2019-07-07,154,6,2019,22,1,,2019-07-07,2019-08-04,False,2018-02-05,July,Jul
2019-07-08,155,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-09,156,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-10,157,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-11,158,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-12,159,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-13,160,6,2019,23,1,,2019-07-14,2019-08-04,True,2018-02-05,July,Jul
2019-07-14,161,6,2019,23,1,,2019-07-14,2019-08-04,False,2018-02-05,July,Jul
2019-07-15,162,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-16,163,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-17,164,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-18,165,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-19,166,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-20,167,6,2019,24,1,,2019-07-21,2019-08-04,True,2018-02-05,July,Jul
2019-07-21,168,6,2019,24,1,,2019-07-21,2019-08-04,False,2018-02-05,July,Jul
2019-07-22,169,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-23,170,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-24,171,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-25,172,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-26,173,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-27,174,6,2019,25,1,,2019-07-28,2019-08-04,True,2018-02-05,July,Jul
2019-07-28,175,6,2019,25,1,,2019-07-28,2019-08-04,False,2018-02-05,July,Jul
2019-07-29,176,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,July,Jul
2019-07-30,177,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,July,Jul
2019-07-31,178,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,July,Jul
2019-08-01,179,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,August,Aug
2019-08-02,180,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,August,Aug
2019-08-03,181,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,True,2018-02-05,August,Aug
2019-08-04,182,6,2019,26,1,2019-08-04,2019-08-04,2019-08-04,False,2018-02-05,August,Aug
2019-08-05,183,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-06,184,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-07,185,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-08,186,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-09,187,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-10,188,7,2019,27,2,,2019-08-11,2020-02-02,True,2018-02-05,August,Aug
2019-08-11,189,7,2019,27,2,,2019-08-11,2020-02-02,False,2018-02-05,August,Aug
2019-08-12,190,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-13,191,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-14,192,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-15,193,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-16,194,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-17,195,7,2019,28,2,,2019-08-18,2020-02-02,True,2018-02-05,August,Aug
2019-08-18,196,7,2019,28,2,,2019-08-18,2020-02-02,False,2018-02-05,August,Aug
2019-08-19,197,7,2019,29,2,,2019-08-25,2020-02-02,False,2018-02-05,August,Aug
2019-08-20,198,7,2019,29,2,,2019-08-25,2020-02-02,False,2018-02-05,August,Aug
